userId,bookId,location,Occupied
1463,6931356-the-duff,"[7.82087410911605, 79.9388629895513]",0
1464,31434883-eleanor-oliphant-is-completely-fine,"[7.408395185388042, 79.94755112704317]",1
1465,3992598-the-demigod-files,"[7.50918935357874, 79.9879880632878]",0
1466,1314332.Before_I_Die,"[7.83511110192549, 79.95397187321043]",0
1467,1097.Fast_Food_Nation,"[7.80115863686256, 79.93518511092194]",1
1468,2115.Atlas_Shrugged_The_Fountainhead,"[7.231362884537189, 79.8879726698142]",0
1469,9593913-requiem,"[7.579367190973569, 79.94291722826438]",0
1470,47624.Lirael,"[7.887445295094722, 79.96261622434385]",1
1471,5212771-carpe-corpus,"[7.429210961476981, 79.87024055982569]",0
1472,36232319-the-invisible-game,"[7.258576076709399, 79.92498910677591]",0
1473,12936.Gathering_Blue,"[7.597727239375175, 79.99542294008351]",0
1474,12853168-sliding-on-the-snow-stone,"[7.02174229278695, 79.98563972894972]",0
1475,26030383-beg-for-mercy,"[7.583011547537746, 79.88764219726215]",1
1476,16140036-this-man,"[6.9993807576318945, 79.94256219825512]",0
1477,5130.Island,"[6.983669439096443, 79.88865687423586]",0
1478,18864.The_Rum_Diary,"[7.7553192890586695, 79.89175793701433]",1
1479,60931.Kindred,"[7.533387957669342, 79.99605760157115]",0
1480,25899336-when-breath-becomes-air,"[7.873042019397007, 79.95152369455523]",0
1481,42058.Richard_III,"[7.492888386968071, 79.99001260424585]",0
1482,8525590-wither,"[7.103613622600875, 80.0230242807153]",0
1483,11947829-ascend,"[7.5165130165152885, 79.93269854076745]",0
1484,141828.L_cume_des_jours,"[7.427101106973577, 79.92213699207527]",0
1485,69571.Rich_Dad_Poor_Dad,"[7.35720496503125, 79.92546804299779]",0
1486,2517.My_Name_Is_Red,"[7.454241405817118, 79.96103485341811]",1
1487,7544603-smaragdgr-n,"[7.615971790025947, 79.9409483907542]",0
1488,781787.Out_of_Africa,"[7.237216144053541, 79.8794732693528]",0
1489,8600.Eats_Shoots_Leaves,"[7.350054960873571, 79.89948435018859]",0
1490,47953.The_Black_Jewels_Trilogy,"[7.85061982893269, 79.94289022159937]",0
1491,16150830-never-fade,"[7.894863458775973, 80.02435732799198]",1
1492,2677.A_Modest_Proposal_and_Other_Satirical_Works,"[7.0701838748759585, 79.98401096405489]",1
1493,16102004-beautiful-bastard,"[7.81303667505047, 79.99778414317333]",1
1494,58922.The_Runaway_Bunny,"[7.726319470683114, 80.02309468620088]",0
1495,17849112-world-after,"[7.6670704506350065, 79.98215547276052]",0
1496,2241059.Identical,"[6.957211481410554, 79.89328361800862]",1
1497,390711.Noble_House,"[7.080038266115513, 79.91019380326317]",1
1498,3140.The_Bridge_on_the_Drina,"[7.495334451199962, 79.95316511485892]",1
1499,334643.Abhorsen,"[7.91562098714471, 79.98260954003996]",1
1500,38462.Giovanni_s_Room,"[6.9576576785290385, 80.00019513337764]",0
1501,20454107-coma,"[7.013473904797633, 79.87235480541085]",1
1502,6587387-silver-borne,"[7.322105083626919, 79.88627647598254]",1
1503,394469.Suttree,"[7.678568176899366, 79.96469025669651]",0
1504,52580991-the-ultimate-religion,"[7.205482530049337, 79.93538640641911]",0
1505,20170404-station-eleven,"[7.162189139115596, 79.89200973994306]",0
1506,51428.Rebel_Angels,"[7.6378181173782185, 79.99381349693685]",0
1507,3432478-the-forest-of-hands-and-teeth,"[7.52575962385081, 80.00167067842858]",0
1508,6080337-the-year-of-the-flood,"[7.445001413892114, 79.91262474484776]",1
1509,1274.Men_Are_from_Mars_Women_Are_from_Venus,"[7.351220347215267, 79.93211206158215]",1
1510,12321.Beyond_Good_and_Evil,"[7.2342150879874225, 79.91382595498378]",0
1511,11561469-reason-to-breathe,"[7.406465901415976, 79.96654192901435]",0
1512,704043.Kiss_of_Midnight,"[7.138586915588412, 79.99091355795996]",0
1513,22284.Diary,"[7.523098468946821, 79.96519853962903]",0
1514,5344.Hard_Times,"[7.845740633976302, 79.99737009938471]",0
1515,61179.Ringworld,"[7.178422136436139, 79.8962761702426]",0
1516,83143.Tatiana_and_Alexander,"[7.16401554150843, 79.91372983077945]",0
1517,3554772,"[7.012824930111345, 79.96261601359808]",0
1518,63032.2666,"[7.022129443468913, 80.01535070315504]",0
1519,22544764-uprooted,"[7.831741161796237, 79.98780417074236]",0
1520,667234.The_Cat_in_the_Hat_Comes_Back,"[7.343348037135177, 79.9810602573438]",1
1521,43944.Suite_Fran_aise,"[7.8305356216899344, 79.9901793985564]",0
1522,4692.The_Physician,"[7.912536944678533, 80.02228200056558]",0
1523,393199.Down_and_Out_in_Paris_and_London,"[7.075363108909037, 79.93580016859804]",1
1524,40159.The_King_of_Attolia,"[7.562479967153727, 79.95498909784558]",0
1525,49338.The_Selected_Writings_of_Edgar_Allan_Poe,"[7.4271932568114005, 80.01011290027604]",0
1526,16343.The_Mysterious_Affair_at_Styles,"[7.70864600991409, 79.97521364024048]",1
1527,20821111-the-young-elites,"[7.061016416773949, 79.97343349280843]",0
1528,248484.Book_of_a_Thousand_Days,"[7.668176382703743, 80.00938561657695]",1
1529,6174.Survival_in_Auschwitz,"[7.139475105911561, 79.9723375282931]",1
1530,27111181-paradox-effect,"[6.962704095567784, 79.86423655261089]",0
1531,6581511-shadowland,"[7.168110606973832, 79.86191239164823]",1
1532,6101718-the-magicians,"[7.05227850858923, 79.90326861770922]",1
1533,13615.Death_Note_Vol_1,"[7.820299381287345, 80.00174328305236]",0
1534,12083.Long_Day_s_Journey_into_Night,"[7.273700499536996, 80.02428637797576]",1
1535,19181419-a-bird-without-wings,"[7.387961656794509, 80.00230600125899]",1
1536,433567.Flatland,"[7.134945616248496, 80.02406954745564]",0
1537,11564.The_Girl_Who_Loved_Tom_Gordon,"[7.332306144666519, 79.96466762547102]",1
1538,11925514-code-name-verity,"[7.683046514513839, 79.97394047847878]",1
1539,59264.Ptolemy_s_Gate,"[7.654286184386039, 79.97915768358183]",0
1540,17623975-just-one-day,"[7.0197986002059345, 79.91983474291413]",1
1541,4447622-some-girls-bite,"[7.463619309433805, 79.9342191724326]",1
1542,7603.Reading_Lolita_in_Tehran,"[7.662414383400872, 79.93785434141812]",0
1543,13453029-wool-omnibus,"[7.43608544715544, 79.88468470186945]",0
1544,12930.Messenger,"[7.461878028118037, 79.92204660490644]",0
1545,16046121-after-forever-ends,"[7.569765834782024, 79.90894836039972]",0
1546,149196.Eva_Luna,"[7.849784949705143, 80.00836331472186]",0
1547,9849568-the-human-obsession,"[7.391738812315338, 79.91117625024248]",1
1548,9557.Sputnik_Sweetheart,"[7.151025931365572, 79.93670979555971]",0
1549,5152561-fragile-eternity,"[7.573870515235231, 79.98188172557796]",0
1550,70241.Crash,"[7.7900139147217065, 79.97097344086417]",0
1551,30474.The_Communist_Manifesto,"[7.248866762846944, 80.00425922282749]",1
1552,10566.Lisey_s_Story,"[7.37528495498897, 79.96598986234261]",1
1553,12294652-my-life-next-door,"[7.561829189475548, 79.93615242836283]",0
1554,106264.Sarah_Plain_and_Tall,"[7.5068123973715135, 79.88736742367148]",1
1555,7198988-dark-flame,"[7.260167957023498, 79.89802678151572]",0
1556,161099.Good_Night_Mr_Tom,"[7.3215851583484755, 79.97526019358226]",0
1557,59715.The_Authoritative_Calvin_and_Hobbes,"[7.83911689454124, 79.98870761067893]",0
1558,7728889-the-diviners,"[7.407198324688705, 79.9564763638696]",0
1559,40941784,"[6.936436066743606, 79.94588578807021]",0
1560,4835.Haroun_and_the_Sea_of_Stories,"[7.430586087943141, 79.86715077343403]",1
1561,43037.The_Call_of_the_Wild_White_Fang_and_Other_Stories,"[7.829738651174475, 79.9626259933482]",1
1562,3934321-nightfall,"[7.139487381906389, 79.96348454685804]",0
1563,62530.Thud_,"[6.968742588769329, 79.99761463719652]",1
1564,89723.The_Lottery_and_Other_Stories,"[6.973293937223614, 79.86833343867087]",1
1565,34506.The_Light_Fantastic,"[7.494760398247005, 79.88225219410815]",0
1566,10746542-the-sense-of-an-ending,"[7.688460014447525, 79.93179449388658]",0
1567,447.Moon_Palace,"[7.22704218610302, 79.99674811506067]",0
1568,140963.O_Pioneers_,"[7.0098517769827176, 79.98274874126889]",1
1569,13644055-opposition,"[7.858061388366741, 79.99256932352351]",0
1570,768889.A_Storm_of_Swords,"[6.949945619124417, 79.9630576692912]",1
1571,3273.Moloka_i,"[7.91385903498341, 79.89256789607398]",1
1572,8662836-chain-reaction,"[7.312952844051327, 80.0095354486082]",0
1573,59263.The_Golem_s_Eye,"[7.1124168891618815, 79.94438238253079]",1
1574,5941033-let-the-great-world-spin,"[7.355253193461204, 79.91164882839531]",1
1575,161744.Common_Sense,"[7.7164306239528715, 79.95118428914103]",1
1576,509784.The_End_of_Eternity,"[7.333539945038537, 79.8663274298204]",0
1577,31332.The_Vampire_Armand,"[7.652026483187582, 79.86492812744328]",1
1578,41453422-drum-beats-heart-beats,"[7.424195879724083, 79.88036916211144]",0
1579,228630.Black_Boy,"[7.55811930235575, 79.87801703085427]",1
1580,9761771-pure,"[6.936210603879131, 79.96612157201119]",0
1581,42849823-brownout---666,"[7.005636201021457, 79.877335650025]",0
1582,19581.Ghost_Story,"[7.491588644661477, 79.97033453851896]",1
1583,84145.Dance_with_the_Devil,"[7.670379230747092, 79.90293947595445]",1
1584,18796.In_Search_of_Lost_Time,"[7.42828325962101, 79.97748896701692]",0
1585,9593.Gal_pagos,"[7.583391045268968, 79.87094543749126]",0
1586,16429619-the-kiss-of-deception,"[7.045362913927269, 79.93224683740776]",1
1587,18501652-the-guardian-of-secrets-and-her-deathly-pact,"[7.180379374211986, 79.94831549095221]",1
1588,44416211-the-candidate-and-other-stories,"[7.846748959942294, 79.99706689518905]",0
1589,310146.The_True_Confessions_of_Charlotte_Doyle,"[7.51758763305671, 79.88357583218401]",0
1590,15724396-the-sword-of-summer,"[7.418795092857356, 79.93265294651871]",1
1591,80890.Buddenbrooks,"[7.763688401636947, 80.01181213160264]",0
1592,99298.The_Harry_Potter_Collection_1_4,"[7.106827957780743, 79.88249209741366]",0
1593,26216087-the-egyptian,"[7.821074410069901, 79.97295927466054]",0
1594,9917938-blood-red-road,"[7.20720871029416, 79.93042390942801]",1
1595,16033842-la-v-rit-sur-l-affaire-harry-quebert,"[7.545749814641492, 79.89128916353087]",0
1596,32439.Intensity,"[7.378209979911019, 79.97090431150039]",0
1597,9761778-deity,"[7.686436698031641, 79.90362297824552]",1
1598,43369.God_Is_Not_Great,"[7.5991698069113625, 79.91773743523925]",1
1599,77661.The_Daughter_of_Time,"[7.01820586169387, 79.89923370396697]",0
1600,12558285-splintered,"[7.919994294504049, 79.92842958444947]",1
1601,43565225-eye-for-eye,"[7.502126231048686, 79.92102581264005]",0
1602,32620332-the-seven-husbands-of-evelyn-hugo,"[7.378400489659434, 80.02062845123683]",1
1603,80176.Winesburg_Ohio,"[7.180058322051103, 79.87173944856221]",1
1604,6050678-leviathan,"[7.8125610717303475, 79.8945194307487]",0
1605,6837103-the-kitchen-house,"[7.303554943910935, 79.92707377503913]",0
1606,26004546-lips-of-a-mastodon,"[7.773418752186474, 79.88284474284819]",0
1607,18130.A_Wind_in_the_Door,"[6.93847172353072, 79.92926475467115]",0
1608,27833670-dark-matter,"[7.552243070412057, 80.02175119032434]",0
1609,92364.Eye_of_the_Needle,"[7.67933901836693, 79.96029153630374]",1
1610,31244.Our_Mutual_Friend,"[6.999538171098026, 79.96143575762203]",0
1611,16069030-the-winner-s-curse,"[6.96851390317055, 79.99374897747195]",0
1612,8648.Xenocide,"[7.61977100618782, 80.01552593597567]",1
1613,1170158.The_Earthsea_Trilogy,"[7.6554632763471355, 79.98204456541512]",0
1614,1869.Nickel_and_Dimed,"[7.246550178016278, 79.90277654533513]",0
1615,17899134-annabel-horton,"[7.798845857063117, 79.93479018945132]",1
1616,18798983-the-wrath-and-the-dawn,"[7.4478702761880555, 79.9512254427857]",0
1617,85443.The_Lords_of_Discipline,"[7.450859389590642, 80.02285969127858]",0
1618,13223520-existence,"[7.521709301717955, 79.93627217778312]",0
1619,22557520-after,"[7.434980761854536, 79.88973941323975]",0
1620,12875258-tell-the-wolves-i-m-home,"[7.657054276072307, 79.87315340659613]",1
1621,121127.Faith_of_the_Fallen,"[7.5650008086808445, 79.90355734401047]",0
1622,78418.The_Reptile_Room,"[7.293525932458709, 80.02299567305938]",1
1623,4932435-finnikin-of-the-rock,"[7.021449489189674, 79.9644787771892]",1
1624,20564.The_Mill_on_the_Floss,"[7.416601742213013, 79.9124304135694]",0
1625,13600318-reckless,"[7.365443081345072, 80.00064332988855]",0
1626,11367726-defending-jacob,"[7.329177709422219, 79.86211053403274]",0
1627,93724.Twilight,"[7.424035907571016, 79.97128083082933]",1
1628,347852.The_Road_Less_Traveled,"[7.296722443398518, 79.91559343972018]",0
1629,2986865-eon,"[7.0831375383879465, 80.00391444821693]",0
1630,383206.Wives_and_Daughters,"[7.539568583267633, 79.91366236768305]",0
1631,113205.Heart_of_a_Dog,"[6.961052061008043, 79.94611879496746]",1
1632,12971616-the-rise-of-nine,"[7.378844112379345, 79.98746166191738]",0
1633,16130549-doctor-sleep,"[7.813432749832712, 79.99283768425387]",1
1634,52775419-the-steps,"[7.109583387671435, 79.89636897859575]",0
1635,13326831-the-testing,"[7.329218008756513, 79.87750380506408]",0
1636,62031.The_City_of_Dreaming_Books,"[7.884467209917074, 79.92156658551392]",0
1637,32650.The_Return_of_the_Native,"[6.969466897328697, 79.99567447409548]",0
1638,32559.The_Fall_of_the_House_of_Usher_and_Other_Tales,"[7.419161638022997, 79.98544787168798]",1
1639,21969786-more-than-this,"[7.46763345193446, 80.00464474591563]",1
1640,77773.To_Say_Nothing_of_the_Dog,"[7.423470334107529, 79.9192672746311]",1
1641,1278752.The_House_at_Riverton,"[7.459945664039277, 79.86321143268549]",1
1642,5349.The_Rainmaker,"[7.431117809193066, 79.90269411451415]",1
1643,4325.Dreamland,"[7.149745540297347, 79.96896823594717]",0
1644,7100490-the-forbidden-game,"[6.963820125573187, 79.92828777673739]",1
1645,448873.The_Thief,"[7.556994085501112, 79.86897902273164]",0
1646,1268479.Warbreaker,"[7.369484320123849, 80.00662694912619]",1
1647,25614492-salt-to-the-sea,"[7.372160200141343, 79.98324045487969]",1
1648,2054.The_Long_Goodbye,"[7.055636679404045, 80.02509857676536]",0
1649,15784909-this-girl,"[7.142572155730567, 79.95075984314025]",1
1650,7129598-nevermore,"[7.895585120622747, 79.93947081388919]",1
1651,7664334-amy-roger-s-epic-detour,"[7.1839467045090935, 80.0159542203413]",0
1652,784911.Rise_of_the_Evening_Star,"[7.703376775765069, 79.91976587792126]",0
1653,359375.Night_Watch,"[7.777696196425534, 80.00296127903006]",0
1654,77565.The_Fall_of_Hyperion,"[7.542044102984194, 79.97397871344376]",0
1655,45100.Ship_of_Magic,"[7.655734129139934, 80.02469161263548]",1
1656,31250.Little_Dorrit,"[7.507804592630221, 79.89692874827324]",0
1657,178476.Slave_to_Sensation,"[7.673745455289936, 79.8632681291173]",1
1658,1499952.Daddy_Long_Legs,"[7.623233380996013, 79.92128999331202]",0
1659,58085.The_Sight,"[7.159066583466285, 79.97377458671467]",0
1660,668.We_the_Living,"[7.3813785394760325, 79.93227126971303]",0
1661,10757833-beautiful-chaos,"[7.726825223345281, 79.97782128035395]",1
1662,127459.The_Sweet_Far_Thing,"[7.301707651128071, 79.99914732407339]",0
1663,16113791-the-coincidence-of-callie-kayden,"[7.212734242168309, 79.90671255909959]",0
1664,7510368-the-cadaver-factory,"[7.744938020775039, 79.88300626993832]",0
1665,357.The_Long_Dark_Tea_Time_of_the_Soul,"[7.551752077883124, 79.99276703324799]",1
1666,816953.Someone_Like_You,"[7.449945797672513, 79.87315981593979]",1
1667,6447501-explosion-in-paris,"[7.79836775167882, 79.94970173769195]",1
1668,34002132-oathbringer,"[7.839857415541922, 79.87383566489808]",1
1669,35231.Lord_of_Chaos,"[7.348943659512907, 79.96689077546822]",0
1670,205476.Our_Town,"[6.975276164507603, 79.95001197444806]",1
1671,12177850-a-song-of-ice-and-fire,"[6.944235742544428, 79.89544191039943]",1
1672,1428.By_the_River_Piedra_I_Sat_Down_and_Wept,"[7.006811755116703, 79.86252929817317]",0
1673,49599733-a-gracious-enemy-storytelleruk2019,"[7.197196575028956, 79.91518093499157]",0
1674,234184.Stone_of_Tears,"[7.812325988842016, 79.97733055552311]",1
1675,139253.The_House_on_Mango_Street,"[7.513396661160261, 79.93761275921884]",1
1676,7673244-carnal,"[7.018015390773792, 80.02158109312879]",1
1677,1305.Gates_of_Fire,"[7.793213665841734, 79.88753746814191]",1
1678,91981.The_Dragonbone_Chair,"[7.617641693896658, 79.99355865637969]",0
1679,13927.Son_of_the_Shadows,"[7.428971512354075, 80.00753275560695]",1
1680,16155612-the-orb-of-truth,"[6.96866320841919, 80.0218588270247]",1
1681,1249630.Os_Maias,"[7.332656031686931, 79.87232483243834]",0
1682,10589.Bag_of_Bones,"[7.160918086717571, 79.92286096908788]",1
1683,13836.Wild_Magic,"[7.880372802250756, 79.89947051804906]",0
1684,6091075-so-long-and-thanks-for-all-the-fish,"[6.988583954904009, 80.02413216686162]",0
1685,2161733.Child_44,"[7.292389668864697, 79.8659892651717]",0
1686,27037.Confessions,"[7.6770714047035975, 79.96938404824122]",0
1687,6614960-house-rules,"[7.577282146667154, 80.02194481292223]",0
1688,16255.Tales_of_the_City,"[7.184326863451798, 79.89703807899181]",1
1689,9565548-grave-mercy,"[7.473913658660439, 79.87771923571924]",1
1690,17378527-the-raven-king,"[7.842623691488684, 79.89382631504337]",0
1691,9912.The_Rules_of_Attraction,"[7.767801319147448, 79.92324871904134]",1
1692,3754026-beyond-the-shadows,"[7.839433980535346, 79.97591675591002]",0
1693,187812.Avalon_High,"[7.925372973297486, 79.96539245066457]",1
1694,13637412,"[7.151096355733513, 79.87168689292821]",0
1695,13125947-reached,"[7.8715815309717785, 79.92888075067667]",0
1696,18189606-since-you-ve-been-gone,"[7.378908006270787, 79.86429614826237]",0
1697,18297707-tangled,"[7.717609918505412, 79.9258550256207]",0
1698,27237358-making-faces,"[7.701427003936951, 79.93121624236257]",0
1699,316845.The_Sword_in_the_Stone,"[7.116055952419259, 79.93007588123477]",0
1700,15055.Oranges_Are_Not_the_Only_Fruit,"[7.101295186833508, 79.94336825845423]",1
1701,9508678-the-grand-delusion,"[7.778831285680117, 79.97257584664571]",0
1702,20698530-p-s-i-still-love-you,"[7.336949880484987, 80.01517359820244]",1
1703,19312.The_Brothers_Lionheart,"[7.505091550973028, 79.9206919906923]",1
1704,7897851-bloodlines,"[6.993666561561153, 79.96882426707788]",1
1705,13145.Along_Came_a_Spider,"[7.469721379976123, 79.92437743731942]",0
1706,6574102-heist-society,"[6.969449426359661, 79.93073914884339]",1
1707,55403.Black_Hawk_Down,"[7.319157665614933, 79.99580832089586]",1
1708,34507.Equal_Rites,"[7.856353743860004, 80.00153061061486]",0
1709,608474.The_Sign_of_Four,"[7.652614732859806, 79.91431263502459]",1
1710,32418.Hannibal,"[7.509092841055947, 79.99609508282954]",0
1711,12194.Lord_Jim,"[7.697569434362966, 79.90528723567333]",1
1712,3754016-shadow-s-edge,"[7.151761504054125, 79.92262962517717]",1
1713,455373.Sphere,"[7.320546634222448, 79.97255620552892]",0
1714,767171.The_Rise_and_Fall_of_the_Third_Reich,"[7.299911101885616, 79.97429639453597]",0
1715,16282066-significance,"[7.795303788727714, 79.98581625308651]",1
1716,9572203-the-snowman,"[7.0591352767648345, 79.93167317206944]",0
1717,31456.The_Twits,"[7.005252711371032, 79.9551196252548]",0
1718,248482.Enna_Burning,"[7.463706319728173, 79.972047065497]",0
1719,457264.The_Second_Sex,"[7.6511423466718, 79.96014944445596]",1
1720,13615258-free-four,"[7.478267473901121, 79.9894653702325]",1
1721,14384.A_Hunger_Like_No_Other,"[7.017850844656573, 79.96995219360169]",1
1722,43328.Rage_of_Angels,"[7.392198332053145, 79.91572786865508]",0
1723,44164186-stones,"[7.8083443839857205, 79.99881631329545]",0
1724,16213.The_Hot_Zone,"[7.758892224183898, 80.01277728674152]",1
1725,38359036-the-tattooist-of-auschwitz,"[6.9386166502645645, 79.90421006596459]",1
1726,138872.Follow_the_River,"[7.254709208098496, 79.92778982242791]",0
1727,15992857-baby,"[7.148505791547667, 79.9674105319074]",1
1728,53447.El_t_nel,"[7.495581110568513, 79.89184987273192]",0
1729,16181.The_Constant_Princess,"[7.885301143288613, 79.97877892218337]",1
1730,187811.Shadowland,"[7.352799727065748, 79.95964872380016]",1
1731,271199.Fruits_Basket_Vol_1,"[6.981437369987425, 79.9221979523713]",0
1732,31072.Under_the_Volcano,"[7.5144474333195985, 79.98451330001923]",0
1733,6289938-fade-out,"[7.083429748617101, 79.9061901902761]",0
1734,40097951-the-silent-patient,"[7.651996523038082, 79.86457688807853]",0
1735,7442.The_Electric_Kool_Aid_Acid_Test,"[6.943130686871633, 79.94400054259215]",0
1736,616828.Heart_of_Darkness_and_The_Secret_Sharer,"[7.2067774473277275, 79.87868961529078]",0
1737,5348.The_Testament,"[7.341562770537023, 80.01590326949443]",0
1738,77770.These_Happy_Golden_Years,"[7.646812112640264, 80.00158917668834]",0
1739,776407.The_House_at_Pooh_Corner,"[7.57769483083807, 79.98851510231317]",1
1740,84151.Night_Play,"[7.384833761447611, 79.88051978900589]",0
1741,28250.The_Novice,"[7.49136980681389, 79.98609778870573]",0
1742,261331.The_Tea_Rose,"[7.588469691771121, 79.86742418305393]",0
1743,68591.Brida,"[6.958799074618186, 79.90747945561237]",1
1744,257233.Raintree_County,"[7.214887950127176, 79.9801593369593]",1
1745,1398034.Bumi_Manusia,"[7.404177593752097, 79.90102063800454]",0
1746,1811543.Magic_Burns,"[7.006742354678651, 80.01028921126553]",1
1747,6919272-saphirblau,"[6.93536822412681, 79.88693832923042]",0
1748,20829994-percy-jackson-s-greek-gods,"[7.881119247190594, 79.87589304961465]",1
1749,11741.Housekeeping,"[7.51217073304716, 79.89982541668631]",0
1750,38169.Alas_Babylon,"[7.271615892713471, 79.90281834219823]",0
1751,34502.Soul_Music,"[7.071364878497676, 79.97996302707764]",1
1752,43782.The_Mummy,"[7.143757185086704, 79.98502235298947]",1
1753,35508805-mission,"[7.851276528400178, 79.90599390955718]",1
1754,10037.No_Exit_and_Three_Other_Plays,"[7.645559130774429, 79.97434009079257]",0
1755,229432.The_Pickwick_Papers,"[7.743648766390595, 79.87262610636205]",0
1756,93575.Gaudy_Night,"[7.498406484475361, 79.95888818084137]",0
1757,43524300-take-my-heart,"[7.092122891183762, 79.88526891737766]",1
1758,13612739-seduced-in-the-dark,"[7.433711253223603, 79.9143499194539]",1
1759,8088.Sunshine,"[7.632793944096615, 79.93313770694927]",1
1760,34066798-a-gentleman-in-moscow,"[7.710117379842532, 79.8696098199998]",1
1761,33512.One_Thousand_White_Women,"[7.715140553802792, 79.88034282213879]",0
1762,16077824-dream-caster,"[7.186870803532555, 79.91503880792115]",0
1763,12468.The_Executioner_s_Song,"[7.378563730084385, 79.91205934864094]",0
1764,393146.The_Naming,"[7.030746346732254, 79.9963206963771]",1
1765,12680907-bitterblue,"[7.426469351995131, 80.01106791777096]",1
1766,2247142.The_Talented_Mr_Ripley,"[6.946017180576047, 80.01315837247614]",0
1767,6801582-spells,"[7.786918514263668, 79.9066994388142]",0
1768,7779.Horton_Hears_a_Who_,"[7.037633429032544, 79.92771643205836]",0
1769,22090082-vampire-princess-rising,"[7.254946144353865, 79.8799054112062]",1
1770,70561.The_Gulag_Archipelago_1918_1956,"[7.582663487290552, 79.87994938415005]",0
1771,6547187-first-drop-of-crimson,"[7.371609064609453, 79.86381430175612]",1
1772,544424.Leaving_Paradise,"[7.0384186536347615, 79.98543535000309]",1
1773,23965.Porno,"[7.748100094980877, 80.02009476787084]",0
1774,34912895-the-great-alone,"[7.709186958774966, 79.94858425658744]",0
1775,21031.When_Nietzsche_Wept,"[7.8319035917160935, 79.90558379068446]",0
1776,19549841-seraphina,"[7.542487995561665, 79.86227709188232]",0
1777,92780.Cold_Comfort_Farm,"[7.143619004152202, 79.89945389034759]",1
1778,34511.Monstrous_Regiment,"[7.517360571583039, 79.90163519317554]",1
1779,26032887-the-wicked-king,"[6.9918624498207365, 79.98341938244583]",0
1780,7670.The_Andromeda_Strain,"[7.103122951061824, 79.95913697137125]",0
1781,105549.The_Sneetches_and_Other_Stories,"[7.171102495311411, 79.92183051391157]",0
1782,97333.At_Swim_Two_Birds,"[7.444999706182797, 79.87809154395038]",1
1783,332775.Incarceron,"[7.214523569349072, 80.00488057149317]",1
1784,823.Quicksilver,"[7.2000717802061, 79.86747838973444]",1
1785,30274.Circus_of_the_Damned,"[7.111328629129313, 79.89580603978125]",0
1786,9009637-om-chanting-and-meditation,"[7.648447141458588, 79.9019083031203]",1
1787,34504.Wyrd_Sisters,"[7.684955418239895, 79.89589997218069]",1
1788,96358.Batman,"[7.711234633508445, 79.87876979955426]",1
1789,24445517-maybe-someday,"[7.083464971128533, 79.97539936161797]",1
1790,39939417-five-feet-apart,"[7.12112346297976, 79.9034983698324]",1
1791,83763.Prey,"[7.051659986652136, 79.90400351424927]",1
1792,4570768-willow,"[7.435960545816243, 79.90741354569283]",1
1793,46202.Magic_Study,"[7.813937580114978, 79.91335046225757]",0
1794,43700638-scars-and-voices,"[7.262974671397188, 79.92730481940983]",0
1795,35036409-my-brilliant-friend,"[7.286454076507181, 79.89028671782631]",0
1796,7704143,"[7.5812037157057794, 79.91437349710841]",1
1797,73385.A_Knight_in_Shining_Armor,"[7.013710478094184, 80.01328500545233]",1
1798,49824.The_Mammoth_Hunters,"[6.982050725020388, 79.86579719349749]",1
1799,15924.At_First_Sight,"[7.827017519315789, 79.95380080377755]",0
1800,6780439-dark-visions,"[7.777050718199123, 79.94472987515923]",1
1801,50275.Last_Exit_to_Brooklyn,"[7.425153678944515, 79.93616271235865]",1
1802,160149.The_Call_of_Cthulhu_and_Other_Weird_Stories,"[7.157961035883607, 79.88915605145046]",1
1803,8962.A_Living_Nightmare,"[7.80646536075859, 79.97639445050595]",1
1804,22341263-my-sister-s-grave,"[7.0106192853594145, 79.91791478983782]",1
1805,30120.Falling_Up,"[7.247130579155779, 79.9974698396681]",1
1806,136782.Stormbreaker,"[7.468448520604718, 79.96624150063067]",1
1807,22293224-mateguas-island,"[7.855756650507322, 79.88503951505284]",0
1808,28634.Immortality,"[7.105181123861697, 79.97346611310259]",0
1809,1000751.Pollyanna,"[7.169771269256336, 79.97651018657213]",0
1810,6324090-alice-s-adventures-in-wonderland,"[7.381041108222023, 79.9127496130906]",0
1811,5114.Raise_High_the_Roof_Beam_Carpenters_Seymour,"[7.7790904271365635, 79.92680645918561]",1
1812,25622780-wide-sargasso-sea,"[7.249912665102488, 79.98243412600176]",1
1813,34937453-a-summer-of-good-byes,"[7.205983356873986, 79.87829729058679]",1
1814,6596.The_Four_Agreements,"[6.930439537073066, 79.92244065300432]",0
1815,406373.Faust,"[7.461066917004752, 80.01171896785009]",0
1816,43600950-the-mountain-s-morning-song,"[7.060536551887189, 80.01679497064141]",1
1817,6261522-the-body-finder,"[7.22359708490568, 79.9722373267187]",0
1818,11187932-blood-spirits,"[7.101147694593324, 79.95591905985238]",1
1819,24780.The_Book_of_Three,"[7.167568048217713, 79.95000517278804]",1
1820,52669797-steel-dogs,"[7.13532970406163, 79.90954642372151]",0
1821,35440465-love-on-the-line,"[7.21789787821093, 79.97716559998499]",0
1822,40102.Blink,"[7.34607470687401, 79.96159778930691]",1
1823,11438.What_We_Talk_About_When_We_Talk_About_Love,"[7.389421763047246, 79.89735380335722]",0
1824,30246.Blue_Moon,"[7.25835091622575, 79.88275373727038]",0
1825,28449207-strange-the-dreamer,"[7.812961808799804, 79.97690099705821]",0
